,Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
116,Jamaica,JAM,4.89227701008051,5.41188961342047,4.71029133985073,5.8000000040378,4.93054100754495,5.374419926244045,1.80863851891935,5.74413221562098,5.57467387070459,12.0644090390182,2.45807345173883,18.0085552919373,-5.48550909116167,-4.22926130986501,-0.25609225691494,-6.6942450951283,-2.59754869763765,-0.0537003148015742,-1.06004131730283,-5.71415924592799,2.63944799408762,2.06923162402543,1.90907840238197,-1.54234579969579,-2.94363557496624,1.88258818544895,7.850354826906,3.97430201540247,7.17330434565815,4.2005351147029,4.83823875455573,1.95554250017773,9.41710256580915,1.38338980682033,2.34995703773234,-0.113731205844019,-1.14045987350366,-2.33455353946911,1.04767386709968,0.87870355044231,1.34492956615135,1.99729094191295,3.66631759041991,1.32372510450574,0.893797935409893,2.89912534481287,1.43195403769627,-0.811736702186792,-4.34530185828071,-1.45714720850386,1.73037627006349,-0.613636042132399,0.517686011311724,0.689822359762587,0.92148712399856,2.76043761369557,2.29303371291363,2.51584458612513,1.80943147301357,-8.30441923583135,5.70467978309095,6.43930323656186,2.74634433906714,-0.535039063867487,0.0816454877745656
132,Santa Lucía,LCA,4.89227701008051,5.41188961342047,4.71029133985073,5.8000000040378,4.93054100754495,5.374419926244045,4.13486416579858,5.21514161490035,4.73690901583991,4.94188689356858,4.3046924914760805,5.13657134176563,5.504994988357835,5.43490275126951,2.561627639769175,5.298744202312005,5.626283731931795,10.3119407617241,3.79273440292036,-2.22052811020254,6.31025315590261,2.08634210684508,4.96538398505454,7.26557365165689,8.28776508696711,14.4020192775924,3.92373138061495,13.8996638309097,8.98100421493095,9.89070151995526,0.375678035079076,7.9530753604442,0.583199758222051,1.59856016206341,1.74822586503767,2.92258795742219,-0.694130142059308,6.28647121511862,2.67060351127419,0.0487485535201131,-3.40806396189404,0.416450493043214,4.26461148738223,7.2674088699471,-0.410304726290235,6.19525729141048,1.69161857433913,4.94932194028057,-2.82889954830628,0.330018546071486,4.32694280532142,-0.108756148262358,-1.81877603735991,1.32809022110105,0.101917836412952,3.42787214525211,3.37982617272246,2.88677902171601,-1.0293678947917,-22.9005138634176,11.1466993240856,19.3456795355342,3.90774802925928,4.76890217855616,-0.57407528214496
153,México,MEX,5.00000000072309,4.66441467253127,8.10688692761114,11.9054807657866,7.09999999747173,6.09613930256681,5.85492487897324,9.42327881831926,3.41862002349839,6.50248403469675,3.76246768495716,8.22880731245257,7.86111986063614,5.77682723020618,5.74448504862428,4.41744413626853,3.39063970656844,8.95694232786306,9.69817013704461,8.75662242586424,9.58584115454994,-0.0495863656386035,-4.62412795987231,3.51341334932273,1.91921578613494,-3.92995990782299,2.06336322631584,1.21826122938586,3.62544873456009,5.25004329944582,3.97590497138043,3.56861354412243,2.86699945461075,4.39412788764169,-5.91029962358286,6.21829715869302,7.19887615284711,6.18507893082885,2.75503039300564,5.02928399378261,-0.450845253215945,-0.236588001922641,1.18554486709559,3.56544102622887,2.11324711473297,4.80501351664901,2.0778639395329,0.943331872912935,-6.29525056697287,4.9713345832195,3.44404505297089,3.55321076010608,0.852101550164704,2.50376350783593,2.70232343024026,1.7724932254128,1.87172854648381,1.97208211101069,-0.392690513290532,-8.35403459379062,6.04848347173572,3.70975708309098,3.1067964131456,1.35057631384696,0.561683456144578
174,Nicaragua,NIC,7.49774339849093,10.8907983290977,10.8654792457821,11.6984790301544,9.52515582624807,3.30113639858887,6.96951382476809,1.34296005265668,6.23770390833241,1.35382659012741,3.30475650020483,2.22072289181064,6.41701397366108,14.1924250953043,-0.153246894342743,5.20945449847707,8.36848053029937,-7.83880037064259,-26.478788867521,4.6117322795338,5.36329018938126,-0.816361918743468,4.61321162700499,-1.56609391319724,-4.08185148731935,-1.01730916120101,-0.706352941499915,-12.4498220367125,-1.73821633052118,-0.0524997212688305,-0.189281493926757,0.386346578416166,-0.392936046663081,3.33772611282539,5.91190793658714,6.3442683605154,3.96665092760821,3.71168146396694,7.03597046350201,4.10159025073438,2.96084349057273,0.753938876079573,2.52073289551447,5.31217056950739,4.28239833770654,4.15294559846254,5.0763520180987,3.43571693608081,-3.2926651586197,4.41009911716546,6.31668553491842,6.4961364710876,4.92709413447304,4.78546013589983,4.79226768332697,4.56314739524967,4.63120757580209,-3.3633566598573,-2.89686986728901,-2.23654176262323,10.4543887816515,3.55027477135765,4.42779393186883,3.58094495324541,4.92352556770889
184,Panamá,PAN,10.926594841623,8.24473681997463,8.53878879939805,4.43213036829097,9.16003626205379,7.58140188284906,8.55293117898977,6.97738862373494,8.44138916877408,6.95922610779934,9.61613757840476,4.58281250525241,5.36431021720534,2.44831956246551,1.74091944012658,1.66446135972971,1.0940258905988,9.79264391816659,4.51475107985127,13.0844817290489,9.20680945357908,5.34845643837734,-4.49136434642946,2.70947377305887,4.94223365153981,3.56778822819052,-1.80905548139501,-13.3798437826627,1.56224700549564,8.09899300573224,9.41900604873607,8.20167952936097,5.45574476975436,2.85014717061981,1.75167890389389,4.0797027065703,7.70904000189154,8.38747212468969,5.21164584606353,4.20900547865375,0.949908149985234,2.50884372716125,5.09686030493801,8.17565333965649,8.27618334503531,9.85723870564752,13.1530653782933,10.1974325907958,1.61186405976055,6.07339353106087,11.9088772249531,9.62729346439019,6.32435388662846,4.62581375565551,5.26691719595516,4.57196707937275,5.7440594635578,3.91824253321265,3.10295395631086,-17.8211174074602,16.4669992022652,11.0386022908773,7.16634016390665,2.74784148771307,4.35030460627731
185,Perú,PER,7.34709633145569,10.0352933342212,4.32824981844591,6.54786765047102,5.62173344947736,8.2389204457594,3.85256440782895,0.152237710931757,3.51445891251396,3.36594600332614,4.59053992759885,3.47753512310473,6.27693475562022,9.38683491938303,4.30086316548426,1.44711099517411,0.349063699303812,-2.64250297882154,4.09075057410003,5.94333539830841,5.55204181484046,-0.2227234441863,-10.408085798297,3.60828653816966,2.06113206625895,9.42596236073652,9.72614643050372,-9.44127344629392,-12.3120414471296,-4.98256353646605,2.2192591027909,-0.540509124723926,5.24357700773291,12.3083661848445,7.41139504735119,2.79897307912609,6.47682442079709,-0.391537555833821,1.49491064308833,2.69437139806912,0.617892325624297,5.45352893818767,4.16502313666112,4.95820320611745,6.28506032509601,7.5288990440594,8.5183877690955,9.1265683014642,1.0958236592427,8.33245910749577,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.9333065010382,13.4166456126513,2.81819976419922,-0.350699814345759,3.5152749274832,3.43056395124466
194,Paraguay,PRY,6.90028551422945,3.30025851602093,4.71029133985073,4.21247735945683,6.16797475642743,1.99150333527275,9.15036720414034,4.52707384188076,4.70115140770775,5.55342573311894,5.538151942856,6.63129747573396,7.30281290740682,8.38152543650033,6.85244471412953,7.52594953142729,11.4940816019955,12.0287299461216,11.862146971295,11.712145943448,9.17045884942912,-1.39761771803515,-3.0426178847186,2.81659944601458,4.5231356783092,4.96483566571362,7.58230437604178,5.91537206556045,6.93520391103523,4.12328287941739,3.49365015491472,1.69642801124701,4.93635941475281,5.31791766023942,6.82281030358578,1.57378513175006,4.24251610269859,0.0680377558080636,-1.36607971240079,-2.31414056819045,-0.834054716746095,-0.0214043949985694,4.32074548551591,4.05741836363771,2.13349066459601,4.80711719268376,5.42162287218235,6.4962921197091,-0.261137328080281,11.0952312685521,4.28637120702282,-0.708043112316886,8.29307648940471,5.30123864473624,2.95715168367079,4.26802583314583,4.81007885554041,3.20425034076639,-0.40185510068001,-0.819785390971916,3.99461510731535,-0.0280771723899278,5.28584584975323,4.66914577981763,6.64262511156879
210,El Salvador,SLV,4.89227701008051,5.41188961342047,4.71029133985073,5.8000000040378,4.93054100754495,7.16113774212035,5.43684884780356,3.23669238728887,3.48541881377602,2.97729509281315,3.85825751349313,6.11753368716674,4.86167350408661,5.33600110676542,2.92353188852029,5.04926017375946,6.78006172824861,5.32276583472789,-4.18026543326904,-15.8368642948659,-5.72099045152937,-6.30847137584757,1.53902528398682,1.3352580295922,0.614316239316253,0.19467303778427,2.50816921310606,1.878176962178,0.964059196617328,4.83290057793786,1.49408756791307,7.02196331575217,5.81831555719015,4.6920617266787,4.73408140229732,0.811461899328009,3.13797006665828,2.65227730016461,2.16203373722973,1.12790697674419,0.879613659882722,1.57291844759789,1.56539303147618,0.889404485692197,2.68083009363194,4.3369986028604,1.84760220587859,2.15440298282768,-2.10876837627522,2.15419536693635,3.80688113429295,2.82262371802327,2.23562439198375,1.70870628357073,2.40000008852115,2.53906241135864,2.24761908134138,2.4124442237792,2.43747159065784,-7.893101359867,11.9047617015957,2.9546041089332,3.35508721646165,2.5904637107794,3.90594189242583
219,Suriname,SUR,4.79999998694005,3.90000000631146,5.60000000041359,6.50000000660916,12.0000000009194,19.1999999853885,12.1000000069554,7.60000000122862,4.49999999500439,2.70000000174831,3.89999999988031,-0.600000002867247,-1.7999999922735,0.399999992289239,2.79999999838039,8.80000000640359,10.1999999978279,6.59999999826209,-0.599999993319713,-8.80000000368032,7.10000000052638,-4.20000000002048,-3.90000000527979,-1.89999999376079,2.00000000362783,0.799999993864688,-6.19999999331796,7.79999999163023,4.19999999718658,-4.49999999759301,2.69999913539954,0.400000008536168,-6.6999981497152,3.39999889736058,0.0,1.00000122281456,5.6999976832949,2.30000165105389,-1.4000004700581,2.09999886750489,4.20000042083539,2.80000068850687,6.29999943314137,8.50000018479413,4.50000021086888,5.79354358463304,5.11148777773458,4.14340681165626,3.01369898266211,5.16882515225814,5.84936767173009,2.69034974668847,2.9334416518612,0.255503031645475,-3.41304268067621,-4.91166050905851,1.56603782534897,4.94827108468886,1.16758977233877,-15.9751917148622,-2.43538583612838,2.40622235601218,2.41659215006946,1.72095749127065,1.79169153226913
241,Trinidad y Tobago,TTO,14.037070864503,2.74246314643362,5.60459724643465,7.63049977210248,0.693850281194557,4.05682156067668,2.04251771480521,5.21514161490035,2.73068461003507,3.53363567797224,1.04033582781962,5.78034681913935,1.65642076642045,3.80760400856937,1.47796537123553,6.40514537866505,9.12179038765797,10.0164804979013,3.59936750975606,10.390810137283,4.57720855842996,3.79931807144484,-10.3003284842942,-5.75090617005851,-4.1194195543724,-3.27916304799267,-4.56177853811394,-3.91972405050394,-0.829914212231699,1.50916784295177,3.11240786575588,10.092979512969,-0.66911476645933,3.56718060581952,3.80991314364765,7.13447746480871,7.52285462627518,8.1245639965458,8.02481764350063,6.90135959072803,4.16852398185424,7.93670968715332,14.4409895389734,7.95005151069972,6.20893787954175,13.2080586051735,4.75420970092722,3.39173707807387,-4.3917292474614,3.32322471027371,-0.294354409043763,6.71074625448722,3.36819291689019,3.67086851032413,-0.406283288730492,-7.53636305379372,-4.87274946918724,-0.945449700943314,0.467734528855885,-8.78879817831519,-0.716740625909793,0.86126082651883,1.46645947294053,2.50920813979569,-0.787768572727643
249,Uruguay,URY,2.49303791805684,-1.57454885002421,0.170458855734793,2.44052077893583,1.04560405431261,3.06285593493642,-3.65683411281653,1.88891174472745,5.8647406331108,2.33321338074524,-0.251711531030196,-1.31956986163931,0.275199617416817,2.89534459834873,6.09691431298931,3.93547017536275,1.45546117847255,5.37398534767648,6.1991167323612,5.84340090113461,1.55955982937495,-9.75787146088504,-10.274399195032,-1.142617449752,1.46653602887281,8.80980829469384,7.99313720510438,1.48093746177193,1.1039010238153,0.297348378681562,3.53880850451309,7.93158841395443,2.65754610698545,7.28134264410127,-1.44759896894408,5.57795776385868,8.54768320111596,4.51889009679091,-1.52094591992036,-1.92993063549235,-3.84412995940374,-7.73200721540044,0.805283915893824,5.00416035564457,7.4601321302473,4.09857735445401,6.54151084504817,7.17614466455107,4.24349419462426,7.8034096507169,5.16213302463606,3.53817872056869,4.63753862902416,3.23879122952364,0.370741257681345,1.68979822971775,1.74037649141989,0.164777608846705,0.928351027546341,-7.35732706897301,5.84427325018082,4.60623000920732,0.761749241321681,3.32575905957381,1.78471117082752
250,Estados Unidos,USA,2.29999999989235,6.100000008077,4.40000000466181,5.8000000040378,6.40000000107759,6.50000000865072,2.49999999306594,4.80000000278329,3.09999999656958,0.216606498143278,3.29272243899894,5.25550197771585,5.64567975951033,-0.540550190362552,-0.205619191208058,5.38803390614694,4.62418650079432,5.53520648057204,3.16598822512103,-0.256775739391401,2.53770127042986,-1.80301377321203,4.58379096944093,7.2364531665454,4.16957535422245,3.46265504522061,3.45462966441372,4.17698239478443,3.67223784138015,1.88596557755378,-0.108312873733027,3.52249717254271,2.75179586314481,4.02902272637739,2.68443073970295,3.77277269047364,4.44712793442667,4.48313335499124,4.78842504836746,4.07758575997799,0.955538337599847,1.70044733078285,2.79560596378604,3.84777169267127,3.48354993710312,2.78453963674239,2.0038583039496,0.113587247501258,-2.5765002366652,2.69519258673525,1.56440685205419,2.28911339009767,2.11783009443471,2.52381981757846,2.94555045227337,1.81945147909089,2.45762230126449,2.96650506701943,2.58382533052225,-2.081375977796,6.15202247867526,2.52421385073222,2.93436322440155,2.79318715363841,2.16138195623856
252,San Vicente y las Granadinas,VCT,4.52728343656233,3.69426175616188,-6.26533863461877,3.66972562214288,0.884935067524722,0.0,-9.5238134868062,6.50970596033511,2.86084490854772,10.7458896213528,2.96805060811765,25.8314887749849,-11.1013349323496,-8.82059161778473,-7.60870937535856,10.3768202054377,13.2294111793488,9.77747389000672,3.38221687351745,2.44272030705477,4.61390411174469,4.4768491414777,2.16859610337228,6.5863390070146,6.17934619533374,5.59974051938687,0.438004972316747,14.07469453936,1.40561082593132,4.14918678513905,1.13557520041245,6.37794062708292,4.25073077397103,-1.24762336447148,7.76665024455248,1.28791200314089,3.50515087270627,4.0901949332585,2.71031071289156,1.63903190394467,1.74823102028898,5.34212707436718,6.69133665352797,4.11469880444737,2.48855733938132,6.99692626758825,3.3229685982929,0.404640808638888,-1.3781936056056,-4.47046793507802,-0.60627665148327,1.16911218376478,2.4624841721544,1.1457271877622,2.78509791763551,4.1496810046981,1.54810173239956,3.1756114423991,0.668428481084234,-4.26892434422649,2.09340124465459,3.1108330034352,5.32636472098717,4.06183490050209,3.3921670546227
253,Venezuela,VEN,3.19251943889398,8.53293376290674,3.90095116381792,11.1293452932632,4.16286666476357,1.51025011101906,2.83386903098911,7.33723265821649,0.706036796155843,7.71191438124403,1.47929120998975,1.28280503619405,7.10995789495574,2.0693332016931,2.89625778007141,7.72773984679841,6.27078351298832,2.34689637191228,0.764355145425611,-4.42132236441761,-1.26182965299685,2.55591054313101,-9.65732087227414,5.17241379310344,0.655737704918025,6.18892508143323,4.9079754601227,6.43274853801171,-14.010989010989,6.70926517571885,9.5808383233533,6.01092896174865,0.257731958762889,-2.31362467866325,3.94736842105263,-0.25316455696202,6.34517766497463,0.477326968973756,-5.93824228028504,3.53535353535352,3.41463414634147,-8.72641509433961,-7.75193798449614,18.2072829131653,10.1895734597156,9.89247311827957,8.80626223091976,5.21582733812949,-3.07692307692308,-1.5873015873016,4.12186379928315,5.67986230636832,1.30293159609121,-3.85852090032154,-6.18729096989966,-17.1122994652406,-15.6989247311828,-19.6428571428571,-27.6190476190476,-29.8245614035088,0.625000000000014,8.07453416149069,4.02298850574712,5.52486187845305,1.57068062827224
